Time Stamp,1-pH_Dev1,2-DO_Dev1,Agitation_Dev1,Air_Dev1,CO2_Dev1,GasFlow_Dev1,N2_Dev1,O2_Dev1,Pump1_Dev1,Pump2_Dev1,Pump3_Dev1,Temperature_Dev1
1/23/2023  10:27:12 pm,6.02,30.19,0.00,80.51,0.00,3.94,0.00,19.49,0.00,0.00,0.00,28.00
1/23/2023  10:28:13 pm,6.02,29.60,0.00,80.44,0.00,3.92,0.00,19.56,0.00,0.00,0.00,28.00
1/23/2023  10:29:12 pm,6.02,30.10,0.00,70.33,0.00,3.98,0.00,29.67,0.00,0.00,0.00,28.00
1/23/2023  10:30:12 pm,6.02,36.04,0.00,70.99,0.00,3.98,0.00,29.00,0.00,0.00,0.00,28.00
1/23/2023  10:31:13 pm,6.02,42.05,0.00,72.16,0.00,3.98,0.00,27.82,0.00,0.00,0.00,28.00
1/23/2023  10:32:12 pm,6.02,44.88,0.00,73.43,0.00,3.96,0.00,26.54,0.00,0.00,0.00,28.00
1/23/2023  10:33:12 pm,6.02,190.31,"1,200.00",100.00,0.00,1.76,0.00,0.00,0.00,0.00,0.00,28.04
1/23/2023  10:34:13 pm,6.02,166.90,849.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.10
1/23/2023  10:35:12 pm,6.02,136.50,563.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.94
1/23/2023  10:36:12 pm,6.02,112.52,315.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.96
1/23/2023  10:37:13 pm,6.02,87.11,200.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.99
1/23/2023  10:38:12 pm,6.03,61.00,200.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/23/2023  10:39:13 pm,6.03,36.49,200.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.04
1/23/2023  10:40:13 pm,6.02,10.02,262.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.03
1/23/2023  10:41:14 pm,6.02,3.27,349.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/23/2023  10:42:12 pm,6.02,2.97,428.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.99
1/23/2023  10:43:13 pm,6.02,10.51,488.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  10:44:12 pm,6.02,27.80,487.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.03
1/23/2023  10:45:13 pm,6.02,37.05,459.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.03
1/23/2023  10:46:13 pm,6.02,36.18,438.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.03
1/23/2023  10:47:12 pm,6.02,30.97,438.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  10:48:13 pm,6.02,27.14,449.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  10:49:13 pm,6.02,27.07,458.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  10:50:12 pm,6.02,28.83,461.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/23/2023  10:51:13 pm,6.02,30.78,457.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/23/2023  10:52:13 pm,6.02,30.95,454.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/23/2023  10:53:12 pm,6.02,30.56,452.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/23/2023  10:54:13 pm,6.02,29.28,455.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/23/2023  10:55:13 pm,6.02,28.71,460.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  10:56:12 pm,6.02,29.20,462.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  10:57:13 pm,6.02,29.56,463.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/23/2023  10:58:13 pm,6.02,30.78,460.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/23/2023  10:59:14 pm,6.02,30.30,459.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/23/2023  11:00:12 pm,6.02,30.18,459.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/23/2023  11:01:13 pm,6.02,30.03,459.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/23/2023  11:02:13 pm,6.02,29.96,459.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:03:12 pm,6.02,29.92,459.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:04:13 pm,6.02,29.78,460.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:05:14 pm,6.02,29.05,462.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:06:13 pm,6.02,29.28,465.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:07:13 pm,6.02,29.41,467.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/23/2023  11:08:14 pm,6.02,30.01,466.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:09:12 pm,6.02,31.28,463.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:10:13 pm,6.02,30.97,459.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:11:14 pm,6.02,29.77,460.00,100.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00,28.00
1/23/2023  11:12:12 pm,6.02,28.93,464.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/23/2023  11:13:13 pm,6.02,28.82,468.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:14:13 pm,6.02,29.26,470.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:15:12 pm,6.02,29.87,470.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:16:13 pm,6.02,30.88,467.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/23/2023  11:17:13 pm,6.02,30.63,465.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:18:12 pm,6.02,30.01,465.00,100.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:19:13 pm,6.02,29.51,467.00,100.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:20:13 pm,6.02,29.06,470.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:21:12 pm,6.02,28.81,474.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:22:13 pm,6.02,30.02,473.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/23/2023  11:23:14 pm,6.02,30.42,472.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:24:12 pm,6.02,30.75,469.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/23/2023  11:25:13 pm,6.02,30.09,469.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:26:12 pm,6.02,29.52,472.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:27:12 pm,6.02,29.05,475.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:28:13 pm,6.02,29.32,477.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:29:14 pm,6.02,29.74,477.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:30:12 pm,6.02,30.08,477.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:31:13 pm,6.02,30.23,476.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:32:14 pm,6.02,30.29,475.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:33:12 pm,6.02,30.38,474.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/23/2023  11:34:13 pm,6.02,30.28,473.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/23/2023  11:35:13 pm,6.02,29.35,476.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/23/2023  11:36:12 pm,6.02,29.10,479.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:37:13 pm,6.02,29.42,480.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:38:13 pm,6.02,29.81,482.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:39:14 pm,6.02,30.23,481.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/23/2023  11:40:12 pm,6.02,30.33,480.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/23/2023  11:41:13 pm,6.02,30.37,478.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:42:14 pm,6.02,29.39,480.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:43:12 pm,6.02,28.93,484.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/23/2023  11:44:13 pm,6.02,29.45,486.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:45:13 pm,6.02,30.57,483.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:46:12 pm,6.02,30.33,483.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:47:13 pm,6.02,29.82,483.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:48:12 pm,6.02,29.39,485.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:49:12 pm,6.02,29.47,487.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/23/2023  11:50:13 pm,6.02,29.41,488.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:51:12 pm,6.02,29.49,490.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/23/2023  11:52:12 pm,6.02,30.63,488.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/23/2023  11:53:13 pm,6.02,30.58,486.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:54:13 pm,6.02,30.09,486.00,100.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00,28.00
1/23/2023  11:55:12 pm,6.02,29.67,487.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:56:13 pm,6.02,29.13,490.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:57:14 pm,6.02,28.80,494.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:58:12 pm,6.02,29.71,495.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/23/2023  11:59:13 pm,6.02,31.09,491.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:00:13 am,6.02,30.95,488.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.02
1/24/2023  12:01:12 am,6.02,29.73,490.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:02:13 am,6.02,28.27,495.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:03:13 am,6.02,29.44,498.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:04:12 am,6.02,30.42,496.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:05:12 am,6.02,30.76,493.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:06:13 am,6.02,30.57,492.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:07:13 am,6.02,29.42,493.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:08:12 am,6.02,28.80,497.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:09:12 am,6.02,28.94,501.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:10:13 am,6.01,29.34,503.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:11:12 am,6.02,31.11,498.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:12:12 am,6.02,30.75,495.00,100.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:13:13 am,6.02,29.26,498.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:14:12 am,6.02,29.21,501.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:15:12 am,6.02,29.42,503.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:16:13 am,6.02,29.65,504.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:17:12 am,6.02,29.95,504.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:18:13 am,6.02,30.13,503.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:19:13 am,6.01,30.07,503.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:20:12 am,6.02,29.90,503.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:21:12 am,6.02,29.74,504.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:22:13 am,6.02,29.67,505.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:23:14 am,6.02,29.62,506.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:24:12 am,6.02,29.62,507.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:25:13 am,6.02,29.69,508.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:26:13 am,6.02,30.74,506.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:27:14 am,6.02,30.61,503.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:28:12 am,6.02,29.29,505.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:29:13 am,6.02,28.71,510.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:30:14 am,6.02,29.05,512.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:31:12 am,6.02,29.51,514.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:32:13 am,6.02,30.65,512.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:33:13 am,6.02,31.00,508.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:34:12 am,6.02,29.32,511.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:35:13 am,6.01,29.48,513.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:36:13 am,6.02,29.85,514.00,100.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:37:13 am,6.02,29.90,514.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:38:13 am,6.01,29.94,514.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:39:12 am,6.01,29.94,514.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:40:13 am,6.01,30.05,514.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:41:12 am,6.01,29.99,514.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:42:12 am,6.01,29.20,517.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:43:13 am,6.01,29.88,517.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:44:12 am,6.01,30.12,517.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:45:12 am,6.01,30.04,516.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:46:13 am,6.02,28.95,521.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:47:14 am,6.01,30.05,521.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:48:12 am,6.01,30.74,519.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:49:13 am,6.01,30.48,517.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:50:13 am,6.01,30.14,517.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:51:12 am,6.01,29.50,519.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:52:13 am,6.01,29.23,521.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  12:53:13 am,6.01,29.29,524.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:54:12 am,6.01,30.27,521.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:55:13 am,6.01,30.95,518.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:56:12 am,6.01,29.37,520.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:57:12 am,6.01,28.78,524.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:58:14 am,6.01,30.29,523.00,100.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  12:59:12 am,6.01,30.63,521.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:00:13 am,6.01,30.04,520.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:01:13 am,6.01,28.67,526.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:02:12 am,6.01,28.88,529.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:03:13 am,6.01,30.19,529.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:04:13 am,6.01,30.97,525.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:05:12 am,6.01,30.37,524.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:06:13 am,6.01,29.19,526.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:07:14 am,6.01,28.91,530.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:08:12 am,6.01,29.34,532.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:09:13 am,6.01,30.69,528.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:10:13 am,6.01,30.92,525.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:11:12 am,6.01,29.08,527.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:12:13 am,6.01,28.52,534.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:13:12 am,6.01,29.39,535.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:14:12 am,6.01,31.61,529.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:15:13 am,6.01,31.16,525.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:16:13 am,6.01,28.50,531.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:17:12 am,6.01,28.39,536.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:18:13 am,6.01,29.17,539.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:19:13 am,6.01,31.24,534.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:20:12 am,6.01,31.10,530.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:21:13 am,6.01,29.59,532.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:22:12 am,6.01,28.79,536.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:23:13 am,6.01,29.35,538.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:24:13 am,6.01,30.33,536.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:25:12 am,6.01,30.47,535.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:26:12 am,6.01,30.14,534.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:27:13 am,6.01,29.24,537.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:28:14 am,6.01,29.37,540.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:29:13 am,6.01,30.18,539.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:30:13 am,6.01,30.56,537.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:31:13 am,6.01,30.41,535.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:32:12 am,6.01,28.95,540.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:33:13 am,6.01,30.47,539.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:34:13 am,6.01,30.81,536.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:35:14 am,6.01,29.35,538.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:36:12 am,6.01,28.88,542.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:37:13 am,6.00,30.11,543.00,100.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:38:14 am,6.01,30.44,541.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:39:12 am,6.01,30.45,540.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:40:13 am,6.00,30.58,538.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:41:12 am,6.01,28.65,542.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:42:13 am,6.01,29.36,545.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:43:13 am,6.00,30.64,542.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:44:12 am,6.01,30.69,540.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:45:12 am,6.01,29.24,543.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:46:13 am,6.00,28.50,548.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:47:14 am,6.00,29.63,549.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:48:12 am,6.01,31.85,542.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:49:13 am,6.00,30.05,542.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:50:12 am,6.01,28.41,549.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:51:12 am,6.00,29.42,551.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.01
1/24/2023  1:52:13 am,6.00,31.14,546.00,100.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:53:12 am,6.00,29.48,547.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:54:13 am,6.00,28.38,552.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:55:14 am,6.00,29.74,553.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:56:12 am,6.00,31.01,550.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:57:14 am,6.00,30.68,547.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:58:13 am,6.00,29.56,549.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  1:59:13 am,6.00,29.47,551.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  2:00:12 am,6.00,29.90,551.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  2:01:13 am,6.00,29.29,553.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  2:02:13 am,6.00,29.42,555.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  2:03:12 am,6.00,31.16,551.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
1/24/2023  2:04:13 am,6.00,30.42,550.00,100.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00
