Time Stamp,,1-pH_Dev2,,2-DO_Dev2,,Agitation_Dev2,,Air_Dev2,,CO2_Dev2,,GasFlow_Dev2,N2_Dev2,O2_Dev2,,Pump1_Dev2,,Pump2_Dev2,,Pump3_Dev2,,Temperature_Dev2,,
1/23/2023  10:57:23 pm,,6.1,,29.84,,452,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  10:58:23 pm,,6.1,,30.71,,449,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/23/2023  10:59:24 pm,,6.1,,31.13,,446,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:00:22 pm,,6.1,,30.5,,445,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:01:23 pm,,6.1,,29.17,,447,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:02:24 pm,,6.1,,28.82,,451,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:03:23 pm,,6.1,,29.15,,454,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:04:23 pm,,6.1,,29.63,,454,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/23/2023  11:05:24 pm,,6.1,,30.01,,454,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:06:24 pm,,6.1,,30.35,,453,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:07:23 pm,,6.1,,30.4,,453,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:08:23 pm,,6.1,,29.73,,453,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:09:24 pm,,6.1,,29.4,,455,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/23/2023  11:10:23 pm,,6.1,,29.39,,457,,100,,0,,0.98,0,0,,0,,0,,0,,28.01,,
1/23/2023  11:11:23 pm,,6.1,,29.79,,457,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:12:24 pm,,6.1,,30.14,,457,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:13:22 pm,,6.1,,30.23,,457,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:14:23 pm,,6.1,,30.24,,455,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:15:24 pm,,6.1,,30.1,,455,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:16:22 pm,,6.1,,29.83,,455,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/23/2023  11:17:23 pm,,6.1,,29.14,,459,,100,,0,,0.98,0,0,,0,,0,,0,,28.01,,
1/23/2023  11:18:24 pm,,6.1,,29.34,,461,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:19:22 pm,,6.1,,29.64,,462,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:20:23 pm,,6.1,,29.73,,463,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:21:24 pm,,6.1,,29.97,,463,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:22:22 pm,,6.1,,30.99,,460,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:23:23 pm,,6.1,,30.63,,458,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:24:24 pm,,6.1,,29.85,,459,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/23/2023  11:25:22 pm,,6.1,,29.27,,461,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:26:23 pm,,6.1,,28.67,,466,,100,,0,,0.98,0,0,,0,,0,,0,,28.01,,
1/23/2023  11:27:24 pm,,6.1,,28.82,,469,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/23/2023  11:28:24 pm,,6.1,,30.32,,468,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/23/2023  11:29:23 pm,,6.1,,30.93,,464,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:30:23 pm,,6.1,,30.74,,461,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:31:24 pm,,6.1,,29.41,,464,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:32:22 pm,,6.1,,28.94,,468,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:33:23 pm,,6.1,,29.33,,470,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/23/2023  11:34:24 pm,,6.1,,29.88,,470,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:35:22 pm,,6.1,,30.08,,470,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:36:24 pm,,6.1,,30.23,,470,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:37:22 pm,,6.1,,30.31,,468,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/23/2023  11:38:23 pm,,6.1,,30.23,,467,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:39:23 pm,,6.1,,29.37,,469,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:40:24 pm,,6.1,,28.91,,473,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:41:23 pm,,6.1,,29.13,,475,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:42:23 pm,,6.1,,29.79,,476,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:43:24 pm,,6.1,,30.3,,474,,100,,0,,1,0,0,,0,,0,,0,,27.99,,
1/23/2023  11:44:22 pm,,6.1,,30.54,,473,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:45:23 pm,,6.1,,30.38,,472,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/23/2023  11:46:24 pm,,6.1,,29.47,,473,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/23/2023  11:47:24 pm,,6.09,,28.8,,478,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/23/2023  11:48:23 pm,,6.1,,29.13,,480,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:49:23 pm,,6.1,,30.4,,479,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:50:24 pm,,6.1,,30.83,,476,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:51:24 pm,,6.1,,30.38,,475,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/23/2023  11:52:23 pm,,6.1,,29.67,,476,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:53:24 pm,,6.09,,29.12,,479,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:54:22 pm,,6.1,,28.47,,485,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:55:23 pm,,6.1,,30.28,,483,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:56:24 pm,,6.1,,31.11,,479,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:57:24 pm,,6.1,,30.69,,477,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:58:23 pm,,6.1,,29.22,,480,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/23/2023  11:59:23 pm,,6.1,,28.77,,484,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:00:24 am,,6.1,,29.39,,486,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:01:23 am,,6.09,,29.95,,486,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:02:23 am,,6.09,,30.24,,485,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/24/2023  12:03:24 am,,6.1,,30.19,,484,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:04:23 am,,6.09,,29.98,,484,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:05:23 am,,6.09,,29.81,,485,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:06:24 am,,6.1,,29.68,,486,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:07:23 am,,6.09,,29.54,,487,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/24/2023  12:08:23 am,,6.09,,29.5,,489,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:09:23 am,,6.09,,29.62,,490,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:10:23 am,,6.09,,30.42,,488,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:11:23 am,,6.09,,30.3,,487,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:12:24 am,,6.09,,29.86,,487,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:13:23 am,,6.09,,29.47,,489,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:14:23 am,,6.09,,29.34,,491,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:15:24 am,,6.09,,29.43,,493,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:16:24 am,,6.09,,29.64,,494,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:17:23 am,,6.09,,30.27,,492,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:18:24 am,,6.09,,30.36,,491,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:19:22 am,,6.09,,30.02,,491,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:20:23 am,,6.09,,29.62,,492,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:21:23 am,,6.09,,29.46,,494,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:22:23 am,,6.09,,29.6,,495,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:23:24 am,,6.09,,29.81,,496,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:24:23 am,,6.09,,30.43,,494,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:25:23 am,,6.09,,30.15,,494,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/24/2023  12:26:24 am,,6.09,,29.72,,495,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:27:23 am,,6.09,,29.44,,497,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:28:23 am,,6.09,,29.61,,498,,100,,0,,0.98,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:29:24 am,,6.09,,29.82,,498,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:30:24 am,,6.09,,29.88,,498,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:31:23 am,,6.09,,29.99,,498,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:32:23 am,,6.09,,30.08,,499,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:33:24 am,,6.09,,30.05,,498,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:34:23 am,,6.09,,30.08,,498,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:35:23 am,,6.09,,29.86,,498,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:36:24 am,,6.09,,29.14,,501,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:37:23 am,,6.09,,29.51,,502,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:38:23 am,,6.09,,30.61,,501,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:39:24 am,,6.09,,30.52,,499,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:40:23 am,,6.09,,29,,501,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:41:23 am,,6.09,,28.57,,507,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:42:24 am,,6.09,,30.3,,507,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:43:22 am,,6.09,,30.66,,504,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:44:24 am,,6.09,,30.32,,503,,100,,0,,0.98,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:45:24 am,,6.09,,30.04,,503,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:46:23 am,,6.09,,29.47,,505,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:47:23 am,,6.09,,28.75,,510,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:48:24 am,,6.09,,30.08,,510,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:49:22 am,,6.09,,30.94,,507,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  12:50:23 am,,6.09,,30.44,,505,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:51:24 am,,6.09,,29.73,,506,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:52:23 am,,6.09,,29.34,,508,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:53:23 am,,6.09,,29.07,,512,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:54:22 am,,6.09,,29.17,,514,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:55:23 am,,6.09,,30.33,,512,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:56:23 am,,6.09,,30.76,,509,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:57:24 am,,6.09,,30.29,,509,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:58:22 am,,6.09,,29.03,,512,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  12:59:23 am,,6.09,,29.29,,515,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:00:23 am,,6.09,,30.16,,514,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:01:24 am,,6.09,,30.43,,512,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:02:22 am,,6.09,,30.15,,512,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:03:23 am,,6.09,,29.87,,512,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:04:23 am,,6.09,,29.01,,516,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:05:24 am,,6.09,,29.18,,519,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:06:23 am,,6.09,,29.85,,519,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:07:23 am,,6.09,,30.95,,515,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:08:24 am,,6.09,,30.7,,513,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:09:22 am,,6.09,,30.11,,513,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:10:23 am,,6.09,,29.54,,515,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:11:24 am,,6.09,,29.06,,518,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:12:23 am,,6.09,,29.03,,521,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:13:24 am,,6.09,,30.32,,519,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:14:23 am,,6.09,,30.76,,516,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:15:23 am,,6.09,,30.17,,516,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:16:24 am,,6.08,,29.7,,517,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:17:22 am,,6.09,,29.39,,519,,100,,0,,1,0,0,,0,,0,,0,,27.99,,
1/24/2023  1:18:23 am,,6.09,,29.05,,522,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:19:24 am,,6.09,,29.04,,525,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:20:23 am,,6.09,,30.22,,525,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:21:23 am,,6.09,,30.82,,521,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:22:22 am,,6.08,,30.4,,520,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:23:23 am,,6.09,,29.03,,524,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:24:24 am,,6.09,,29.2,,527,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:25:24 am,,6.09,,29.97,,527,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:26:23 am,,6.09,,30.36,,525,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:27:23 am,,6.09,,30.31,,525,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:28:24 am,,6.08,,30.17,,524,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/24/2023  1:29:22 am,,6.09,,29.3,,526,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:30:23 am,,6.08,,29.44,,528,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:31:24 am,,6.08,,29.93,,528,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:32:24 am,,6.08,,29.93,,528,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:33:23 am,,6.08,,29.95,,528,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:34:22 am,,6.08,,30.15,,528,,100,,0,,0.98,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:35:23 am,,6.09,,30.08,,527,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:36:24 am,,6.08,,29.08,,530,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:37:22 am,,6.08,,29.03,,533,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:38:23 am,,6.08,,30.31,,532,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:39:23 am,,6.08,,30.95,,529,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:40:24 am,,6.08,,30.96,,525,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:41:22 am,,6.08,,28.62,,532,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:42:23 am,,6.08,,28.57,,537,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:43:23 am,,6.08,,30.24,,536,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:44:24 am,,6.08,,31.58,,530,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:45:22 am,,6.08,,29.75,,530,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:46:23 am,,6.08,,27.96,,537,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:47:23 am,,6.08,,29.85,,539,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:48:24 am,,6.08,,30.74,,536,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:49:22 am,,6.08,,30.67,,533,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:50:23 am,,6.08,,30.25,,533,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:51:24 am,,6.08,,30.02,,533,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:52:23 am,,6.08,,29.71,,534,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:53:23 am,,6.08,,29.46,,536,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:54:24 am,,6.08,,29.25,,537,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  1:55:23 am,,6.08,,29.87,,539,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:56:23 am,,6.08,,30.34,,538,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:57:22 am,,6.08,,30.35,,537,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:58:23 am,,6.08,,30.04,,537,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  1:59:24 am,,6.08,,27.48,,545,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:00:22 am,,6.08,,27.98,,552,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:01:23 am,,6.08,,32.73,,541,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:02:24 am,,6.08,,32.98,,531,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:03:22 am,,6.08,,28.89,,537,,100,,0,,0.98,0,0,,0,,0,,0,,28.01,,
1/24/2023  2:04:23 am,,6.08,,27.93,,545,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:05:24 am,,6.08,,29.96,,545,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:06:23 am,,6.08,,30.93,,540,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:07:23 am,,6.08,,30.63,,538,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  2:08:24 am,,6.08,,29.02,,543,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:09:23 am,,6.08,,29.28,,546,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:10:24 am,,6.08,,30.08,,544,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:11:23 am,,6.08,,29.96,,545,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  2:12:23 am,,6.08,,29.73,,546,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:13:24 am,,6.08,,30.09,,546,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:14:23 am,,6.08,,30.49,,543,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:15:23 am,,6.08,,30.8,,541,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:16:24 am,,6.08,,29.48,,543,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:17:23 am,,6.08,,28.44,,549,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:18:23 am,,6.08,,29.45,,550,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:19:24 am,,6.08,,30.22,,549,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:20:24 am,,6.08,,30.68,,545,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  2:21:22 am,,6.08,,29.88,,545,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:22:23 am,,6.07,,28.9,,550,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:23:24 am,,6.08,,29.92,,550,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:24:24 am,,6.08,,30.18,,548,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/24/2023  2:25:23 am,,6.07,,29.74,,549,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:26:24 am,,6.08,,29.45,,551,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:27:24 am,,6.08,,29.57,,552,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  2:28:23 am,,6.07,,29.76,,553,,100,,0,,0.98,0,0,,0,,0,,0,,28.01,,
1/24/2023  2:29:24 am,,6.08,,30.72,,550,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  2:30:22 am,,6.08,,30.42,,549,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:31:23 am,,6.07,,27.72,,554,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:32:24 am,,6.08,,27.6,,563,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:33:23 am,,6.07,,30.29,,561,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  2:34:23 am,,6.07,,31.13,,557,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:35:24 am,,6.08,,29.9,,555,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:36:22 am,,6.08,,29.06,,559,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:37:23 am,,6.07,,28.69,,564,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:38:23 am,,6.07,,30.81,,560,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/24/2023  2:39:22 am,,6.07,,30.73,,557,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:40:23 am,,6.07,,29.11,,561,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/24/2023  2:41:24 am,,6.07,,30.49,,561,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:42:22 am,,6.07,,30.73,,559,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:43:23 am,,6.07,,28.75,,562,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:44:24 am,,6.07,,28.27,,569,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:45:22 am,,6.07,,30.4,,566,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/24/2023  2:46:23 am,,6.07,,31.62,,561,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:47:24 am,,6.07,,29.67,,562,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:48:24 am,,6.07,,29.09,,566,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:49:23 am,,6.07,,29.97,,565,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  2:50:23 am,,6.07,,30.17,,564,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:51:22 am,,6.07,,30.41,,563,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:52:23 am,,6.07,,30.05,,563,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  2:53:23 am,,6.07,,29.3,,566,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:54:24 am,,6.07,,29.38,,569,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:55:23 am,,6.07,,30.53,,566,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  2:56:23 am,,6.07,,30.22,,566,,100,,0,,0.98,0,0,,0,,0,,0,,28,,
1/24/2023  2:57:24 am,,6.07,,30.18,,565,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:58:23 am,,6.07,,28.95,,567,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  2:59:24 am,,6.07,,29.18,,571,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  3:00:22 am,,6.07,,29.86,,571,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  3:01:23 am,,6.07,,31.12,,567,,100,,0,,1,0,0,,0,,0,,0,,28.01,,
1/24/2023  3:02:24 am,,6.07,,29.78,,568,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  3:03:23 am,,6.07,,29.87,,569,,100,,0,,1,0,0,,0,,0,,0,,28,,
1/24/2023  3:04:23 am,,6.07,,30.18,,568,,100,,0,,1,0,0,,0,,0,,0,,28,,
